index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,decade
93,tm311264,Muqaddar Ka Faisla,MOVIE,1987,Unknown,172,comedy,['IN'],1.0,tt0239682,4.8,68.0,1980
93,tm311264,Muqaddar Ka Faisla,MOVIE,1987,Unknown,172,drama,['IN'],1.0,tt0239682,4.8,68.0,1980
93,tm311264,Muqaddar Ka Faisla,MOVIE,1987,Unknown,172,family,['IN'],1.0,tt0239682,4.8,68.0,1980
93,tm311264,Muqaddar Ka Faisla,MOVIE,1987,Unknown,172,action,['IN'],1.0,tt0239682,4.8,68.0,1980
94,tm172482,Sohni Mahiwal,MOVIE,1984,Unknown,160,romance,['IN'],1.0,tt0807047,6.1,297.0,1980
94,tm172482,Sohni Mahiwal,MOVIE,1984,Unknown,160,action,['IN'],1.0,tt0807047,6.1,297.0,1980
94,tm172482,Sohni Mahiwal,MOVIE,1984,Unknown,160,drama,['IN'],1.0,tt0807047,6.1,297.0,1980
95,tm52274,The Little Wars,MOVIE,1982,Unknown,108,drama,"['FR', 'LB']",1.0,tt0084492,6.3,149.0,1980
95,tm52274,The Little Wars,MOVIE,1982,Unknown,108,war,"['FR', 'LB']",1.0,tt0084492,6.3,149.0,1980
95,tm52274,The Little Wars,MOVIE,1982,Unknown,108,european,"['FR', 'LB']",1.0,tt0084492,6.3,149.0,1980
96,tm132164,Bill Hicks: Sane Man,MOVIE,1989,R,81,comedy,['US'],1.0,Unknown,6.6,2279.0,1980
97,tm342996,Duniya,MOVIE,1984,Unknown,170,drama,['IN'],1.0,tt0301231,6.2,241.0,1980
97,tm342996,Duniya,MOVIE,1984,Unknown,170,action,['IN'],1.0,tt0301231,6.2,241.0,1980
98,ts63001,High Risk,SHOW,1988,TV-PG,50,comedy,['US'],1.0,tt0094478,3.8,6.0,1980
99,tm411457,Pyar Ke Do Pal,MOVIE,1986,Unknown,153,drama,['IN'],1.0,tt0358053,6.1,65.0,1980
99,tm411457,Pyar Ke Do Pal,MOVIE,1986,Unknown,153,action,['IN'],1.0,tt0358053,6.1,65.0,1980
100,tm371359,Jaal,MOVIE,1986,Unknown,159,drama,['IN'],1.0,tt0239495,5.2,122.0,1980
100,tm371359,Jaal,MOVIE,1986,Unknown,159,thriller,['IN'],1.0,tt0239495,5.2,122.0,1980
100,tm371359,Jaal,MOVIE,1986,Unknown,159,action,['IN'],1.0,tt0239495,5.2,122.0,1980
101,tm446654,Mujrim,MOVIE,1989,Unknown,162,drama,['IN'],1.0,tt0097926,5.4,188.0,1980
101,tm446654,Mujrim,MOVIE,1989,Unknown,162,action,['IN'],1.0,tt0097926,5.4,188.0,1980
101,tm446654,Mujrim,MOVIE,1989,Unknown,162,crime,['IN'],1.0,tt0097926,5.4,188.0,1980
102,tm47673,An Egyptian Story,MOVIE,1982,Unknown,129,fantasy,['EG'],1.0,tt0084042,7.3,1113.0,1980
102,tm47673,An Egyptian Story,MOVIE,1982,Unknown,129,drama,['EG'],1.0,tt0084042,7.3,1113.0,1980
103,tm419052,Ek Jaan Hain Hum,MOVIE,1983,Unknown,151,family,['IN'],1.0,tt0379272,6.3,70.0,1980
103,tm419052,Ek Jaan Hain Hum,MOVIE,1983,Unknown,151,romance,['IN'],1.0,tt0379272,6.3,70.0,1980
104,tm11556,The Quick and the Dead,MOVIE,1995,R,107,western,"['US', 'JP']",1.0,tt0114214,6.5,92224.0,1990
104,tm11556,The Quick and the Dead,MOVIE,1995,R,107,thriller,"['US', 'JP']",1.0,tt0114214,6.5,92224.0,1990
104,tm11556,The Quick and the Dead,MOVIE,1995,R,107,action,"['US', 'JP']",1.0,tt0114214,6.5,92224.0,1990
104,tm11556,The Quick and the Dead,MOVIE,1995,R,107,romance,"['US', 'JP']",1.0,tt0114214,6.5,92224.0,1990
105,ts20981,Survivor,SHOW,2000,TV-PG,48,reality,['US'],42.0,tt0239195,7.4,24368.0,2000
106,ts22176,Stargate SG-1,SHOW,1997,TV-PG,44,scifi,"['US', 'CA']",10.0,tt0118480,8.4,90196.0,1990
106,ts22176,Stargate SG-1,SHOW,1997,TV-PG,44,drama,"['US', 'CA']",10.0,tt0118480,8.4,90196.0,1990
106,ts22176,Stargate SG-1,SHOW,1997,TV-PG,44,action,"['US', 'CA']",10.0,tt0118480,8.4,90196.0,1990
107,ts21223,Pokémon,SHOW,1997,TV-Y7,22,scifi,['JP'],24.0,tt0168366,7.6,172.0,1990
107,ts21223,Pokémon,SHOW,1997,TV-Y7,22,action,['JP'],24.0,tt0168366,7.6,172.0,1990
107,ts21223,Pokémon,SHOW,1997,TV-Y7,22,comedy,['JP'],24.0,tt0168366,7.6,172.0,1990
107,ts21223,Pokémon,SHOW,1997,TV-Y7,22,fantasy,['JP'],24.0,tt0168366,7.6,172.0,1990
107,ts21223,Pokémon,SHOW,1997,TV-Y7,22,animation,['JP'],24.0,tt0168366,7.6,172.0,1990
107,ts21223,Pokémon,SHOW,1997,TV-Y7,22,family,['JP'],24.0,tt0168366,7.6,172.0,1990
108,tm122434,Forrest Gump,MOVIE,1994,PG-13,142,drama,['US'],1.0,tt0109830,8.8,1994599.0,1990
108,tm122434,Forrest Gump,MOVIE,1994,PG-13,142,romance,['US'],1.0,tt0109830,8.8,1994599.0,1990
108,tm122434,Forrest Gump,MOVIE,1994,PG-13,142,comedy,['US'],1.0,tt0109830,8.8,1994599.0,1990
109,tm106462,Happy Gilmore,MOVIE,1996,PG-13,92,comedy,['US'],1.0,tt0116483,7.0,217534.0,1990
109,tm106462,Happy Gilmore,MOVIE,1996,PG-13,92,sport,['US'],1.0,tt0116483,7.0,217534.0,1990
110,ts20339,One Piece,SHOW,1999,TV-14,23,action,['JP'],21.0,tt0388629,8.8,112586.0,1990
110,ts20339,One Piece,SHOW,1999,TV-14,23,comedy,['JP'],21.0,tt0388629,8.8,112586.0,1990
110,ts20339,One Piece,SHOW,1999,TV-14,23,animation,['JP'],21.0,tt0388629,8.8,112586.0,1990
110,ts20339,One Piece,SHOW,1999,TV-14,23,drama,['JP'],21.0,tt0388629,8.8,112586.0,1990
110,ts20339,One Piece,SHOW,1999,TV-14,23,fantasy,['JP'],21.0,tt0388629,8.8,112586.0,1990
111,tm57554,Saving Private Ryan,MOVIE,1998,R,169,drama,['US'],1.0,tt0120815,8.6,1346020.0,1990
111,tm57554,Saving Private Ryan,MOVIE,1998,R,169,war,['US'],1.0,tt0120815,8.6,1346020.0,1990
112,ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,western,['JP'],1.0,tt0213338,8.9,112887.0,1990
112,ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,action,['JP'],1.0,tt0213338,8.9,112887.0,1990
112,ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,scifi,['JP'],1.0,tt0213338,8.9,112887.0,1990
112,ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,thriller,['JP'],1.0,tt0213338,8.9,112887.0,1990
112,ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,animation,['JP'],1.0,tt0213338,8.9,112887.0,1990
112,ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,comedy,['JP'],1.0,tt0213338,8.9,112887.0,1990
112,ts34435,Cowboy Bebop,SHOW,1998,TV-14,25,drama,['JP'],1.0,tt0213338,8.9,112887.0,1990
113,ts20927,Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,scifi,['US'],7.0,tt0106145,8.1,61145.0,1990
113,ts20927,Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,action,['US'],7.0,tt0106145,8.1,61145.0,1990
113,ts20927,Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,drama,['US'],7.0,tt0106145,8.1,61145.0,1990
114,ts5145,The Challenge,SHOW,1998,TV-14,40,reality,['US'],37.0,tt0176095,7.8,3274.0,1990
114,ts5145,The Challenge,SHOW,1998,TV-14,40,comedy,['US'],37.0,tt0176095,7.8,3274.0,1990
114,ts5145,The Challenge,SHOW,1998,TV-14,40,drama,['US'],37.0,tt0176095,7.8,3274.0,1990
114,ts5145,The Challenge,SHOW,1998,TV-14,40,scifi,['US'],37.0,tt0176095,7.8,3274.0,1990
115,tm192405,Gattaca,MOVIE,1997,PG-13,106,thriller,['US'],1.0,tt0119177,7.8,298168.0,1990
115,tm192405,Gattaca,MOVIE,1997,PG-13,106,drama,['US'],1.0,tt0119177,7.8,298168.0,1990
115,tm192405,Gattaca,MOVIE,1997,PG-13,106,scifi,['US'],1.0,tt0119177,7.8,298168.0,1990
116,ts21567,Gilmore Girls,SHOW,2000,TV-14,46,comedy,['US'],8.0,tt0238784,8.2,119054.0,2000
116,ts21567,Gilmore Girls,SHOW,2000,TV-14,46,drama,['US'],8.0,tt0238784,8.2,119054.0,2000
117,tm55553,Blade,MOVIE,1998,R,120,action,['US'],1.0,tt0120611,7.1,267181.0,1990
117,tm55553,Blade,MOVIE,1998,R,120,scifi,['US'],1.0,tt0120611,7.1,267181.0,1990
117,tm55553,Blade,MOVIE,1998,R,120,horror,['US'],1.0,tt0120611,7.1,267181.0,1990
118,tm56574,You've Got Mail,MOVIE,1998,PG,119,romance,['US'],1.0,tt0128853,6.7,209258.0,1990
118,tm56574,You've Got Mail,MOVIE,1998,PG,119,drama,['US'],1.0,tt0128853,6.7,209258.0,1990
118,tm56574,You've Got Mail,MOVIE,1998,PG,119,comedy,['US'],1.0,tt0128853,6.7,209258.0,1990
119,tm192037,Starship Troopers,MOVIE,1997,R,129,scifi,['US'],1.0,tt0120201,7.3,288960.0,1990
119,tm192037,Starship Troopers,MOVIE,1997,R,129,thriller,['US'],1.0,tt0120201,7.3,288960.0,1990
119,tm192037,Starship Troopers,MOVIE,1997,R,129,action,['US'],1.0,tt0120201,7.3,288960.0,1990
120,ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,scifi,['JP'],1.0,tt0112159,8.5,64727.0,1990
120,ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,action,['JP'],1.0,tt0112159,8.5,64727.0,1990
120,ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,drama,['JP'],1.0,tt0112159,8.5,64727.0,1990
120,ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,thriller,['JP'],1.0,tt0112159,8.5,64727.0,1990
120,ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,fantasy,['JP'],1.0,tt0112159,8.5,64727.0,1990
120,ts20983,Neon Genesis Evangelion,SHOW,1995,TV-14,24,animation,['JP'],1.0,tt0112159,8.5,64727.0,1990
121,ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,scifi,"['US', 'CA']",4.0,tt0108847,7.8,9708.0,1990
121,ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,comedy,"['US', 'CA']",4.0,tt0108847,7.8,9708.0,1990
121,ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,family,"['US', 'CA']",4.0,tt0108847,7.8,9708.0,1990
121,ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,fantasy,"['US', 'CA']",4.0,tt0108847,7.8,9708.0,1990
121,ts22193,The Magic School Bus,SHOW,1994,TV-Y,26,animation,"['US', 'CA']",4.0,tt0108847,7.8,9708.0,1990
122,tm191989,Donnie Brasco,MOVIE,1997,R,127,thriller,['US'],1.0,tt0119008,7.7,300073.0,1990
122,tm191989,Donnie Brasco,MOVIE,1997,R,127,drama,['US'],1.0,tt0119008,7.7,300073.0,1990
122,tm191989,Donnie Brasco,MOVIE,1997,R,127,crime,['US'],1.0,tt0119008,7.7,300073.0,1990
123,ts20960,Power Rangers,SHOW,1993,TV-Y7,22,scifi,['US'],29.0,tt0106064,6.5,21949.0,1990
123,ts20960,Power Rangers,SHOW,1993,TV-Y7,22,action,['US'],29.0,tt0106064,6.5,21949.0,1990
123,ts20960,Power Rangers,SHOW,1993,TV-Y7,22,fantasy,['US'],29.0,tt0106064,6.5,21949.0,1990
123,ts20960,Power Rangers,SHOW,1993,TV-Y7,22,family,['US'],29.0,tt0106064,6.5,21949.0,1990
124,tm65686,U.S. Marshals,MOVIE,1998,PG-13,126,thriller,['US'],1.0,tt0120873,6.5,103263.0,1990
124,tm65686,U.S. Marshals,MOVIE,1998,PG-13,126,crime,['US'],1.0,tt0120873,6.5,103263.0,1990
124,tm65686,U.S. Marshals,MOVIE,1998,PG-13,126,action,['US'],1.0,tt0120873,6.5,103263.0,1990
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,action,['US'],4.0,tt0222518,6.2,3808.0,1990
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,animation,['US'],4.0,tt0222518,6.2,3808.0,1990
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,scifi,['US'],4.0,tt0222518,6.2,3808.0,1990
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,western,['US'],4.0,tt0222518,6.2,3808.0,1990
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,fantasy,['US'],4.0,tt0222518,6.2,3808.0,1990
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,comedy,['US'],4.0,tt0222518,6.2,3808.0,1990
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,family,['US'],4.0,tt0222518,6.2,3808.0,1990
126,tm54903,Wild Things,MOVIE,1998,R,108,drama,['US'],1.0,tt0194542,6.6,118811.0,1990
126,tm54903,Wild Things,MOVIE,1998,R,108,thriller,['US'],1.0,tt0194542,6.6,118811.0,1990
126,tm54903,Wild Things,MOVIE,1998,R,108,crime,['US'],1.0,tt0194542,6.6,118811.0,1990
126,tm54903,Wild Things,MOVIE,1998,R,108,european,['US'],1.0,tt0194542,6.6,118811.0,1990
127,tm187187,Last Action Hero,MOVIE,1993,PG-13,130,comedy,['US'],1.0,tt0107362,6.4,149290.0,1990
127,tm187187,Last Action Hero,MOVIE,1993,PG-13,130,action,['US'],1.0,tt0107362,6.4,149290.0,1990
127,tm187187,Last Action Hero,MOVIE,1993,PG-13,130,fantasy,['US'],1.0,tt0107362,6.4,149290.0,1990
128,tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,drama,['US'],1.0,tt0120102,7.1,141308.0,1990
128,tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,history,['US'],1.0,tt0120102,7.1,141308.0,1990
128,tm191772,Seven Years in Tibet,MOVIE,1997,PG-13,136,war,['US'],1.0,tt0120102,7.1,141308.0,1990
129,tm191848,The Devil's Advocate,MOVIE,1997,Unknown,144,horror,"['DE', 'US']",1.0,tt0118971,7.5,361422.0,1990
129,tm191848,The Devil's Advocate,MOVIE,1997,Unknown,144,thriller,"['DE', 'US']",1.0,tt0118971,7.5,361422.0,1990
129,tm191848,The Devil's Advocate,MOVIE,1997,Unknown,144,drama,"['DE', 'US']",1.0,tt0118971,7.5,361422.0,1990
130,tm121879,A River Runs Through It,MOVIE,1992,PG,123,drama,['US'],1.0,tt0105265,7.2,59086.0,1990
131,tm44402,"Girl, Interrupted",MOVIE,1999,R,127,drama,"['US', 'DE']",1.0,tt0172493,7.3,180532.0,1990
131,tm44402,"Girl, Interrupted",MOVIE,1999,R,127,european,"['US', 'DE']",1.0,tt0172493,7.3,180532.0,1990
132,ts22489,Goosebumps,SHOW,1995,TV-PG,22,scifi,"['CA', 'US']",4.0,tt0111987,7.6,13361.0,1990
132,ts22489,Goosebumps,SHOW,1995,TV-PG,22,fantasy,"['CA', 'US']",4.0,tt0111987,7.6,13361.0,1990
132,ts22489,Goosebumps,SHOW,1995,TV-PG,22,horror,"['CA', 'US']",4.0,tt0111987,7.6,13361.0,1990
132,ts22489,Goosebumps,SHOW,1995,TV-PG,22,thriller,"['CA', 'US']",4.0,tt0111987,7.6,13361.0,1990
132,ts22489,Goosebumps,SHOW,1995,TV-PG,22,family,"['CA', 'US']",4.0,tt0111987,7.6,13361.0,1990
132,ts22489,Goosebumps,SHOW,1995,TV-PG,22,music,"['CA', 'US']",4.0,tt0111987,7.6,13361.0,1990
133,ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,scifi,['JP'],7.0,tt4834194,7.2,20888.0,1990
133,ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,action,['JP'],7.0,tt4834194,7.2,20888.0,1990
133,ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,family,['JP'],7.0,tt4834194,7.2,20888.0,1990
133,ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,fantasy,['JP'],7.0,tt4834194,7.2,20888.0,1990
133,ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,animation,['JP'],7.0,tt4834194,7.2,20888.0,1990
133,ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,comedy,['JP'],7.0,tt4834194,7.2,20888.0,1990
133,ts25252,Yu-Gi-Oh!,SHOW,1998,TV-Y,22,drama,['JP'],7.0,tt4834194,7.2,20888.0,1990
134,ts21034,InuYasha,SHOW,2000,TV-14,25,action,['JP'],9.0,tt0290223,7.9,15823.0,2000
134,ts21034,InuYasha,SHOW,2000,TV-14,25,comedy,['JP'],9.0,tt0290223,7.9,15823.0,2000
134,ts21034,InuYasha,SHOW,2000,TV-14,25,scifi,['JP'],9.0,tt0290223,7.9,15823.0,2000
134,ts21034,InuYasha,SHOW,2000,TV-14,25,animation,['JP'],9.0,tt0290223,7.9,15823.0,2000
134,ts21034,InuYasha,SHOW,2000,TV-14,25,drama,['JP'],9.0,tt0290223,7.9,15823.0,2000
134,ts21034,InuYasha,SHOW,2000,TV-14,25,fantasy,['JP'],9.0,tt0290223,7.9,15823.0,2000
134,ts21034,InuYasha,SHOW,2000,TV-14,25,romance,['JP'],9.0,tt0290223,7.9,15823.0,2000
135,tm53419,Any Given Sunday,MOVIE,1999,R,162,drama,['US'],1.0,tt0146838,6.9,118479.0,1990
135,tm53419,Any Given Sunday,MOVIE,1999,R,162,sport,['US'],1.0,tt0146838,6.9,118479.0,1990
136,tm189764,Menace II Society,MOVIE,1993,R,97,drama,['US'],1.0,tt0107554,7.5,57399.0,1990
136,tm189764,Menace II Society,MOVIE,1993,R,97,crime,['US'],1.0,tt0107554,7.5,57399.0,1990
136,tm189764,Menace II Society,MOVIE,1993,R,97,thriller,['US'],1.0,tt0107554,7.5,57399.0,1990
137,tm9323,Desperado,MOVIE,1995,R,104,thriller,['US'],1.0,tt0112851,7.1,183638.0,1990
137,tm9323,Desperado,MOVIE,1995,R,104,action,['US'],1.0,tt0112851,7.1,183638.0,1990
137,tm9323,Desperado,MOVIE,1995,R,104,crime,['US'],1.0,tt0112851,7.1,183638.0,1990
137,tm9323,Desperado,MOVIE,1995,R,104,western,['US'],1.0,tt0112851,7.1,183638.0,1990
137,tm9323,Desperado,MOVIE,1995,R,104,european,['US'],1.0,tt0112851,7.1,183638.0,1990
138,tm46173,The Mask of Zorro,MOVIE,1998,PG-13,136,action,['US'],1.0,tt0120746,6.8,181306.0,1990
138,tm46173,The Mask of Zorro,MOVIE,1998,PG-13,136,thriller,['US'],1.0,tt0120746,6.8,181306.0,1990
138,tm46173,The Mask of Zorro,MOVIE,1998,PG-13,136,western,['US'],1.0,tt0120746,6.8,181306.0,1990
138,tm46173,The Mask of Zorro,MOVIE,1998,PG-13,136,comedy,['US'],1.0,tt0120746,6.8,181306.0,1990
138,tm46173,The Mask of Zorro,MOVIE,1998,PG-13,136,romance,['US'],1.0,tt0120746,6.8,181306.0,1990
139,tm19673,The Patriot,MOVIE,2000,R,165,drama,"['DE', 'US']",1.0,tt0187393,7.2,270231.0,2000
139,tm19673,The Patriot,MOVIE,2000,R,165,action,"['DE', 'US']",1.0,tt0187393,7.2,270231.0,2000
139,tm19673,The Patriot,MOVIE,2000,R,165,history,"['DE', 'US']",1.0,tt0187393,7.2,270231.0,2000
139,tm19673,The Patriot,MOVIE,2000,R,165,war,"['DE', 'US']",1.0,tt0187393,7.2,270231.0,2000
140,tm24877,Road Trip,MOVIE,2000,R,93,comedy,['US'],1.0,tt0215129,6.5,167670.0,2000
141,tm189433,Free Willy,MOVIE,1993,PG,112,drama,"['US', 'FR']",1.0,tt0106965,6.0,75244.0,1990
141,tm189433,Free Willy,MOVIE,1993,PG,112,family,"['US', 'FR']",1.0,tt0106965,6.0,75244.0,1990
142,ts251477,My First Errand,SHOW,1991,TV-G,19,reality,['JP'],12.0,Unknown,6.6,2279.0,1990
143,tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,action,"['US', 'JP']",1.0,tt15327306,4.5,9208.0,1990
143,tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,comedy,"['US', 'JP']",1.0,tt15327306,4.5,9208.0,1990
143,tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,family,"['US', 'JP']",1.0,tt15327306,4.5,9208.0,1990
143,tm1822,3 Ninjas Kick Back,MOVIE,1994,PG,93,sport,"['US', 'JP']",1.0,tt15327306,4.5,9208.0,1990
144,tm187791,In the Line of Fire,MOVIE,1993,R,128,drama,['US'],1.0,tt0107206,7.2,101939.0,1990
144,tm187791,In the Line of Fire,MOVIE,1993,R,128,thriller,['US'],1.0,tt0107206,7.2,101939.0,1990
144,tm187791,In the Line of Fire,MOVIE,1993,R,128,action,['US'],1.0,tt0107206,7.2,101939.0,1990
144,tm187791,In the Line of Fire,MOVIE,1993,R,128,crime,['US'],1.0,tt0107206,7.2,101939.0,1990
145,tm19494,The Replacements,MOVIE,2000,PG-13,118,comedy,['US'],1.0,tt0191397,6.6,64087.0,2000
145,tm19494,The Replacements,MOVIE,2000,PG-13,118,sport,['US'],1.0,tt0191397,6.6,64087.0,2000
146,tm10739,Johnny Mnemonic,MOVIE,1995,R,97,scifi,"['US', 'CA']",1.0,tt0113481,5.6,71062.0,1990
146,tm10739,Johnny Mnemonic,MOVIE,1995,R,97,thriller,"['US', 'CA']",1.0,tt0113481,5.6,71062.0,1990
146,tm10739,Johnny Mnemonic,MOVIE,1995,R,97,action,"['US', 'CA']",1.0,tt0113481,5.6,71062.0,1990
146,tm10739,Johnny Mnemonic,MOVIE,1995,R,97,drama,"['US', 'CA']",1.0,tt0113481,5.6,71062.0,1990
147,tm113576,Little Women,MOVIE,1994,PG,115,drama,['US'],1.0,tt0110367,7.3,57621.0,1990
147,tm113576,Little Women,MOVIE,1994,PG,115,family,['US'],1.0,tt0110367,7.3,57621.0,1990
147,tm113576,Little Women,MOVIE,1994,PG,115,romance,['US'],1.0,tt0110367,7.3,57621.0,1990
148,tm191387,Anaconda,MOVIE,1997,PG-13,89,thriller,"['PE', 'US', 'BR']",1.0,tt0118615,4.8,103459.0,1990
148,tm191387,Anaconda,MOVIE,1997,PG-13,89,horror,"['PE', 'US', 'BR']",1.0,tt0118615,4.8,103459.0,1990
148,tm191387,Anaconda,MOVIE,1997,PG-13,89,action,"['PE', 'US', 'BR']",1.0,tt0118615,4.8,103459.0,1990
149,tm6859,My Girl,MOVIE,1991,PG,103,comedy,['US'],1.0,tt0102492,6.9,79800.0,1990
149,tm6859,My Girl,MOVIE,1991,PG,103,drama,['US'],1.0,tt0102492,6.9,79800.0,1990
149,tm6859,My Girl,MOVIE,1991,PG,103,family,['US'],1.0,tt0102492,6.9,79800.0,1990
149,tm6859,My Girl,MOVIE,1991,PG,103,romance,['US'],1.0,tt0102492,6.9,79800.0,1990
149,tm6859,My Girl,MOVIE,1991,PG,103,european,['US'],1.0,tt0102492,6.9,79800.0,1990
150,tm186589,Cliffhanger,MOVIE,1993,R,112,thriller,"['IT', 'US', 'FR']",1.0,tt0106582,6.5,128179.0,1990
150,tm186589,Cliffhanger,MOVIE,1993,R,112,action,"['IT', 'US', 'FR']",1.0,tt0106582,6.5,128179.0,1990
150,tm186589,Cliffhanger,MOVIE,1993,R,112,animation,"['IT', 'US', 'FR']",1.0,tt0106582,6.5,128179.0,1990
151,tm191374,I Know What You Did Last Summer,MOVIE,1997,R,101,horror,['US'],1.0,tt0119345,5.7,142696.0,1990
151,tm191374,I Know What You Did Last Summer,MOVIE,1997,R,101,thriller,['US'],1.0,tt0119345,5.7,142696.0,1990
152,tm8446,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,scifi,"['US', 'HK']",1.0,tt0103060,6.0,55499.0,1990
152,tm8446,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,action,"['US', 'HK']",1.0,tt0103060,6.0,55499.0,1990
152,tm8446,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,comedy,"['US', 'HK']",1.0,tt0103060,6.0,55499.0,1990
152,tm8446,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,1991,PG,88,family,"['US', 'HK']",1.0,tt0103060,6.0,55499.0,1990
153,ts8570,Barney & Friends,SHOW,1992,TV-G,28,family,['US'],14.0,tt0144701,3.8,9955.0,1990
154,tm21596,Hollow Man,MOVIE,2000,R,112,scifi,"['DE', 'US']",1.0,tt0164052,5.8,130099.0,2000
154,tm21596,Hollow Man,MOVIE,2000,R,112,action,"['DE', 'US']",1.0,tt0164052,5.8,130099.0,2000
154,tm21596,Hollow Man,MOVIE,2000,R,112,horror,"['DE', 'US']",1.0,tt0164052,5.8,130099.0,2000
154,tm21596,Hollow Man,MOVIE,2000,R,112,thriller,"['DE', 'US']",1.0,tt0164052,5.8,130099.0,2000
155,tm48430,Godzilla,MOVIE,1998,PG-13,133,thriller,['US'],1.0,tt0120685,5.4,191722.0,1990
155,tm48430,Godzilla,MOVIE,1998,PG-13,133,scifi,['US'],1.0,tt0120685,5.4,191722.0,1990
155,tm48430,Godzilla,MOVIE,1998,PG-13,133,action,['US'],1.0,tt0120685,5.4,191722.0,1990
156,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unknown,87,scifi,['JP'],1.0,tt0169858,8.0,51938.0,1990
156,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unknown,87,action,['JP'],1.0,tt0169858,8.0,51938.0,1990
156,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unknown,87,drama,['JP'],1.0,tt0169858,8.0,51938.0,1990
156,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unknown,87,fantasy,['JP'],1.0,tt0169858,8.0,51938.0,1990
156,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1997,Unknown,87,animation,['JP'],1.0,tt0169858,8.0,51938.0,1990
157,tm192199,Spawn,MOVIE,1997,PG-13,96,fantasy,['US'],1.0,tt0120177,5.2,67761.0,1990
157,tm192199,Spawn,MOVIE,1997,PG-13,96,horror,['US'],1.0,tt0120177,5.2,67761.0,1990
157,tm192199,Spawn,MOVIE,1997,PG-13,96,scifi,['US'],1.0,tt0120177,5.2,67761.0,1990
157,tm192199,Spawn,MOVIE,1997,PG-13,96,thriller,['US'],1.0,tt0120177,5.2,67761.0,1990
157,tm192199,Spawn,MOVIE,1997,PG-13,96,action,['US'],1.0,tt0120177,5.2,67761.0,1990
157,tm192199,Spawn,MOVIE,1997,PG-13,96,drama,['US'],1.0,tt0120177,5.2,67761.0,1990
158,tm184205,Dennis the Menace,MOVIE,1993,PG,95,comedy,['US'],1.0,tt0106701,5.6,60779.0,1990
158,tm184205,Dennis the Menace,MOVIE,1993,PG,95,family,['US'],1.0,tt0106701,5.6,60779.0,1990
159,tm12499,The Net,MOVIE,1995,PG-13,114,thriller,['US'],1.0,tt0113957,5.9,66127.0,1990
159,tm12499,The Net,MOVIE,1995,PG-13,114,action,['US'],1.0,tt0113957,5.9,66127.0,1990
